audspec_lengthL1norm_sma_stddev,audspecRasta_lengthL1norm_sma_stddev,pcm_RMSenergy_sma_stddev,pcm_zcr_sma_stddev,audspec_lengthL1norm_sma_de_stddev,audspecRasta_lengthL1norm_sma_de_stddev,pcm_RMSenergy_sma_de_stddev,pcm_zcr_sma_de_stddev,audSpec_Rfilt_sma[0]_stddev,audSpec_Rfilt_sma[1]_stddev,audSpec_Rfilt_sma[2]_stddev,audSpec_Rfilt_sma[3]_stddev,audSpec_Rfilt_sma[4]_stddev,audSpec_Rfilt_sma[5]_stddev,audSpec_Rfilt_sma[6]_stddev,audSpec_Rfilt_sma[7]_stddev,audSpec_Rfilt_sma[8]_stddev,audSpec_Rfilt_sma[9]_stddev,audSpec_Rfilt_sma[10]_stddev,audSpec_Rfilt_sma[11]_stddev,audSpec_Rfilt_sma[12]_stddev,audSpec_Rfilt_sma[13]_stddev,audSpec_Rfilt_sma[14]_stddev,audSpec_Rfilt_sma[15]_stddev,audSpec_Rfilt_sma[16]_stddev,audSpec_Rfilt_sma[17]_stddev,audSpec_Rfilt_sma[18]_stddev,audSpec_Rfilt_sma[19]_stddev,audSpec_Rfilt_sma[20]_stddev,audSpec_Rfilt_sma[21]_stddev,audSpec_Rfilt_sma[22]_stddev,audSpec_Rfilt_sma[23]_stddev,audSpec_Rfilt_sma[24]_stddev,audSpec_Rfilt_sma[25]_stddev,pcm_fftMag_fband250-650_sma_stddev,pcm_fftMag_fband1000-4000_sma_stddev,pcm_fftMag_spectralRollOff25.0_sma_stddev,pcm_fftMag_spectralRollOff50.0_sma_stddev,pcm_fftMag_spectralRollOff75.0_sma_stddev,pcm_fftMag_spectralRollOff90.0_sma_stddev,pcm_fftMag_spectralFlux_sma_stddev,pcm_fftMag_spectralCentroid_sma_stddev,pcm_fftMag_spectralEntropy_sma_stddev,pcm_fftMag_spectralVariance_sma_stddev,pcm_fftMag_spectralSkewness_sma_stddev,pcm_fftMag_spectralKurtosis_sma_stddev,pcm_fftMag_spectralSlope_sma_stddev,pcm_fftMag_psySharpness_sma_stddev,pcm_fftMag_spectralHarmonicity_sma_stddev,audSpec_Rfilt_sma_de[0]_stddev,audSpec_Rfilt_sma_de[1]_stddev,audSpec_Rfilt_sma_de[2]_stddev,audSpec_Rfilt_sma_de[3]_stddev,audSpec_Rfilt_sma_de[4]_stddev,audSpec_Rfilt_sma_de[5]_stddev,audSpec_Rfilt_sma_de[6]_stddev,audSpec_Rfilt_sma_de[7]_stddev,audSpec_Rfilt_sma_de[8]_stddev,audSpec_Rfilt_sma_de[9]_stddev,audSpec_Rfilt_sma_de[10]_stddev,audSpec_Rfilt_sma_de[11]_stddev,audSpec_Rfilt_sma_de[12]_stddev,audSpec_Rfilt_sma_de[13]_stddev,audSpec_Rfilt_sma_de[14]_stddev,audSpec_Rfilt_sma_de[15]_stddev,audSpec_Rfilt_sma_de[16]_stddev,audSpec_Rfilt_sma_de[17]_stddev,audSpec_Rfilt_sma_de[18]_stddev,audSpec_Rfilt_sma_de[19]_stddev,audSpec_Rfilt_sma_de[20]_stddev,audSpec_Rfilt_sma_de[21]_stddev,audSpec_Rfilt_sma_de[22]_stddev,audSpec_Rfilt_sma_de[23]_stddev,audSpec_Rfilt_sma_de[24]_stddev,audSpec_Rfilt_sma_de[25]_stddev,pcm_fftMag_fband250-650_sma_de_stddev,pcm_fftMag_fband1000-4000_sma_de_stddev,pcm_fftMag_spectralRollOff25.0_sma_de_stddev,pcm_fftMag_spectralRollOff50.0_sma_de_stddev,pcm_fftMag_spectralRollOff75.0_sma_de_stddev,pcm_fftMag_spectralRollOff90.0_sma_de_stddev,pcm_fftMag_spectralFlux_sma_de_stddev,pcm_fftMag_spectralCentroid_sma_de_stddev,pcm_fftMag_spectralEntropy_sma_de_stddev,pcm_fftMag_spectralVariance_sma_de_stddev,pcm_fftMag_spectralSkewness_sma_de_stddev,pcm_fftMag_spectralKurtosis_sma_de_stddev,pcm_fftMag_spectralSlope_sma_de_stddev,pcm_fftMag_psySharpness_sma_de_stddev,pcm_fftMag_spectralHarmonicity_sma_de_stddev,F0final_sma_amean,F0final_sma_stddev,voicingFinalUnclipped_sma_amean,voicingFinalUnclipped_sma_stddev,jitterLocal_sma_amean,jitterLocal_sma_stddev,jitterDDP_sma_amean,jitterDDP_sma_stddev,shimmerLocal_sma_amean,shimmerLocal_sma_stddev,logHNR_sma_amean,logHNR_sma_stddev,F0final_sma_de_amean,F0final_sma_de_stddev,voicingFinalUnclipped_sma_de_amean,voicingFinalUnclipped_sma_de_stddev,jitterLocal_sma_de_amean,jitterLocal_sma_de_stddev,jitterDDP_sma_de_amean,jitterDDP_sma_de_stddev,shimmerLocal_sma_de_amean,shimmerLocal_sma_de_stddev,logHNR_sma_de_amean,logHNR_sma_de_stddev,audspec_lengthL1norm_sma_amean,audspecRasta_lengthL1norm_sma_amean,pcm_RMSenergy_sma_amean,pcm_zcr_sma_amean,audSpec_Rfilt_sma[0]_amean,audSpec_Rfilt_sma[1]_amean,audSpec_Rfilt_sma[2]_amean,audSpec_Rfilt_sma[3]_amean,audSpec_Rfilt_sma[4]_amean,audSpec_Rfilt_sma[5]_amean,audSpec_Rfilt_sma[6]_amean,audSpec_Rfilt_sma[7]_amean,audSpec_Rfilt_sma[8]_amean,audSpec_Rfilt_sma[9]_amean,audSpec_Rfilt_sma[10]_amean,audSpec_Rfilt_sma[11]_amean,audSpec_Rfilt_sma[12]_amean,audSpec_Rfilt_sma[13]_amean,audSpec_Rfilt_sma[14]_amean,audSpec_Rfilt_sma[15]_amean,audSpec_Rfilt_sma[16]_amean,audSpec_Rfilt_sma[17]_amean,audSpec_Rfilt_sma[18]_amean,audSpec_Rfilt_sma[19]_amean,audSpec_Rfilt_sma[20]_amean,audSpec_Rfilt_sma[21]_amean,audSpec_Rfilt_sma[22]_amean,audSpec_Rfilt_sma[23]_amean,audSpec_Rfilt_sma[24]_amean,audSpec_Rfilt_sma[25]_amean,pcm_fftMag_fband250-650_sma_amean,pcm_fftMag_fband1000-4000_sma_amean,pcm_fftMag_spectralRollOff25.0_sma_amean,pcm_fftMag_spectralRollOff50.0_sma_amean,pcm_fftMag_spectralRollOff75.0_sma_amean,pcm_fftMag_spectralRollOff90.0_sma_amean,pcm_fftMag_spectralFlux_sma_amean,pcm_fftMag_spectralCentroid_sma_amean,pcm_fftMag_spectralEntropy_sma_amean,pcm_fftMag_spectralVariance_sma_amean,pcm_fftMag_spectralSkewness_sma_amean,pcm_fftMag_spectralKurtosis_sma_amean,pcm_fftMag_spectralSlope_sma_amean,pcm_fftMag_psySharpness_sma_amean,pcm_fftMag_spectralHarmonicity_sma_amean
0.62813306,0.1915276,0.054846212,0.018836195,0.18273981,0.057439584,0.014933934,0.0038195918,0.13081478,0.21270005,0.15085264,0.110675864,0.15638697,0.09430816,0.16749144,0.15656564,0.26956287,0.25669873,0.23250578,0.5085684,0.37065402,0.33563256,0.3122286,0.23513496,0.3149281,0.33718038,0.25018704,0.24379222,0.6593218,0.33710647,0.29933107,0.2121757,0.11731731,0.13987765,1.4349273,0.60243315,160.8761,178.31053,427.61603,1022.23267,0.6529761,340.59232,0.53688735,1599748.8,0.76552343,8.522254,0.8744015,0.25394154,1.1225986,0.034635164,0.05639656,0.04155018,0.041280553,0.053130113,0.030366303,0.05721244,0.058870275,0.098142184,0.077365,0.07294975,0.1441005,0.12200276,0.12290461,0.08401998,0.08764493,0.123239964,0.111491084,0.08717817,0.06558738,0.20283997,0.092576675,0.08716302,0.073376924,0.04100225,0.044169858,0.57906026,0.19939287,37.799686,50.734127,148.0417,339.92102,0.2233134,100.3057,0.18767056,402231.38,0.2821557,2.909321,0.25150967,0.071558535,0.43576947,137.27449,78.70777,0.74393815,0.025635488,0.1990608,0.21478075,0.245684,0.2924311,0.16585846,0.09352643,-2.7621448,22.744503,0.16838108,0.645822,-4.34103e-05,0.0002893733,0.00014427547,0.0024634267,0.00021862297,0.0032223945,0.0008482123,0.00341493,-0.0056848065,0.10608891,3.4784164,1.08262,0.1447283,0.07503086,0.14377622,0.31767586,0.4643302,0.5404387,0.6509824,0.844968,0.91136616,0.94144505,1.0624045,1.134358,1.1370211,1.3612698,1.4053314,1.5236729,1.5104766,1.3927505,1.4386201,1.5831741,1.6816317,1.5786407,1.7291262,1.3153744,1.1705271,0.9638716,0.75072914,0.59415567,2.858255,1.0787851,281.25,417.70834,828.125,2475.0,1.3574387,1019.23834,4.29759,3223374.2,3.926641,22.680574,-1.0781667,0.80827177,2.1926146
0.50042003,0.107539326,0.04670613,0.015176285,0.14500013,0.028596126,0.014369491,0.0035659533,0.06697788,0.0843433,0.12284332,0.09918154,0.09994918,0.11749464,0.20297718,0.32831356,0.2892069,0.19402276,0.15793923,0.4978129,0.42050448,0.20711732,0.21484607,0.32694983,0.22577113,0.24656025,0.20793273,0.18246552,0.16951111,0.14647557,0.12465891,0.17866454,0.117213376,0.11396398,1.4412154,1.3569567,133.89809,203.85036,479.4524,752.17676,0.45840052,316.57684,0.63261294,1431268.4,0.89680165,13.038894,1.0505587,0.23254508,1.0992541,0.021261476,0.028035799,0.030037481,0.03909904,0.024988534,0.03620526,0.06520255,0.078915246,0.06602974,0.05109518,0.05411413,0.1058749,0.07998373,0.05796855,0.06466507,0.11782108,0.07590679,0.09993838,0.066714525,0.043889433,0.049734186,0.05646851,0.038467187,0.04898167,0.042335775,0.038910888,0.5158953,0.38427573,41.116993,67.18701,198.90326,286.76132,0.15107505,111.041725,0.2064482,309937.56,0.391809,5.2655573,0.33199948,0.07640183,0.37682024,140.39677,105.267,0.719631,0.029614605,0.10795195,0.101856954,0.038428262,0.033278245,0.08687086,0.041087095,-41.315937,45.745068,0.0524486,0.3615795,0.0001536927,0.00053672394,-0.00031715687,0.00042190411,-4.872821e-05,5.7571102e-05,0.00018700986,0.0003571559,0.21312422,0.6737737,4.266673,1.0275209,0.18166566,0.071674384,0.1335515,0.28119966,0.48710707,0.5555116,0.5462234,0.7376755,0.9857279,1.0440818,0.98056877,0.91256654,1.0946599,1.423118,1.4823612,1.4111302,1.4414133,1.5772029,1.4898868,1.5874454,1.3609645,1.5054208,1.3539993,1.2143614,1.0006496,0.90252644,0.6719225,0.5342658,4.0183387,2.6913142,286.45834,459.02777,1021.875,2448.264,1.8646005,1009.9124,4.411745,2600641.0,4.039279,27.211712,-1.6088407,0.78945225,3.6817782
0.56791204,0.112353034,0.036699645,0.05444766,0.09668189,0.022966884,0.007929476,0.008618468,0.07366656,0.09696474,0.08645,0.11871584,0.12332625,0.12314815,0.1455751,0.05786247,0.117655866,0.23063715,0.27610376,0.47164774,0.51941496,0.49263296,0.51524615,0.15578751,0.25243875,0.412035,0.35910302,0.27198514,0.52738506,0.41868567,0.47908178,0.48817116,0.43390688,0.33492634,1.6602713,1.7885046,560.35803,1720.6375,1912.4573,2232.0325,0.48311436,1243.9884,0.82805234,3688005.5,1.1961421,6.879485,0.61997336,0.85307425,1.3412489,0.025942584,0.033750806,0.030244507,0.04002909,0.042007327,0.04320509,0.04873256,0.022450566,0.046464205,0.059853796,0.06504504,0.113405906,0.14038827,0.112903036,0.14051248,0.04890263,0.0741164,0.09277715,0.08891909,0.079410955,0.14089946,0.10952869,0.10944473,0.10513189,0.09434388,0.07510395,0.52002496,0.4126603,191.85724,484.14642,491.86386,481.29648,0.14229724,298.35593,0.21293582,764066.7,0.30336028,1.8726581,0.15441436,0.20230417,0.31266963,154.1208,96.33271,0.676034,0.0348059,0.062326618,0.03916847,0.08407906,0.049566656,0.12455585,0.07320149,-75.059525,39.22993,-0.27127522,0.4532696,0.000286966,0.0014149236,0.00014966534,0.0,0.0,0.0,0.0001412436,2.6276968e-05,0.06556448,0.5941253,4.4183793,1.1204438,0.16925548,0.11572531,0.20114191,0.32202896,0.46704262,0.6112939,0.7591353,0.92509174,0.93175125,0.89297867,0.95862174,1.0373893,1.1389084,1.3523703,1.4128007,1.5077082,1.7276024,1.3490031,1.5354489,1.784058,1.6759244,1.5089958,1.6715543,1.4119716,1.2783191,1.0787243,0.888297,0.7033783,2.8888402,2.9712691,530.55554,1554.5139,2601.0417,4535.0693,1.861133,1990.214,5.1483593,5125491.0,2.3270748,12.339689,-1.2338215,1.4413456,3.3855586
0.49261075,0.11705907,0.04005321,0.016617201,0.124937564,0.0280918,0.0126058245,0.004206821,0.16233875,0.17966503,0.06109975,0.08102706,0.07681565,0.19995165,0.109400675,0.42730168,0.26756462,0.25241557,0.29942808,0.19496934,0.21293943,0.42234957,0.33509886,0.22604442,0.18886186,0.27723357,0.18928263,0.15610635,0.32823873,0.1962697,0.27088788,0.14304572,0.086744905,0.07099284,1.7710371,1.2802665,265.46414,371.28192,665.2655,813.9019,0.40371558,443.33838,0.6934826,1347439.1,0.7192703,9.141977,0.83134013,0.31269503,1.3342713,0.047700346,0.057273157,0.016349189,0.020726128,0.029390512,0.05526611,0.029380213,0.10217393,0.055488274,0.05426272,0.06919877,0.06074448,0.07705374,0.07557575,0.07364963,0.07497871,0.0545592,0.0895971,0.067651115,0.06349073,0.09055039,0.06802107,0.085572876,0.038208395,0.024946643,0.022820186,0.46641532,0.2995041,65.83993,112.713974,235.87166,328.2194,0.13738565,146.2002,0.24366173,490523.8,0.30545047,3.7291873,0.27597645,0.09982619,0.42210954,229.46056,77.89344,0.7515567,0.041595396,0.05021878,0.053143416,0.10448061,0.15679625,0.14139538,0.06871624,-12.118903,35.24154,-0.09197612,0.14597611,-5.668841e-05,0.0009834338,4.022758e-05,0.00029921922,5.604037e-05,0.0006314913,-1.8007851e-05,0.0006197438,0.37396958,0.9902149,4.7644677,1.1289768,0.18007903,0.07893518,0.18450688,0.27360475,0.34657255,0.52279586,0.66186315,0.8033371,0.81001246,1.353267,1.2751441,1.4350637,1.2972699,1.2855144,1.3655555,1.6263758,1.484562,1.5761847,1.7309055,1.6235465,1.66156,1.52436,1.7494042,1.3410035,1.189965,0.95422536,0.65373665,0.623059,2.790495,4.435216,485.06946,819.0972,1670.4861,2877.0833,1.7356559,1332.893,4.843559,2524776.8,3.458845,21.60275,-1.5012631,1.0095208,4.30089
0.69455385,0.20279521,0.049620576,0.0148386955,0.18479797,0.053798486,0.01583208,0.0040758313,0.10997713,0.12710556,0.07046938,0.117772505,0.08435311,0.101646915,0.21525341,0.16645633,0.16243047,0.17207013,0.21584457,0.273826,0.3604336,0.23903236,0.45729935,0.35793504,0.19922653,0.28581524,0.46737158,0.37105954,0.20341143,0.7211848,0.39487484,0.26936758,0.29038054,0.14216349,1.3373038,0.891587,123.340004,191.4172,370.03375,1025.1674,0.60185236,282.0022,0.6257351,1406594.0,1.1387831,13.717356,0.9766333,0.20449522,1.1600785,0.040066354,0.03985623,0.024277654,0.028471824,0.02639927,0.03850128,0.06290858,0.04489515,0.04555477,0.047501832,0.060192388,0.07384571,0.109297924,0.07271387,0.119195186,0.09429432,0.061375868,0.06728221,0.11260769,0.09764557,0.059232052,0.18620908,0.119308226,0.08801813,0.07902941,0.04748464,0.5036378,0.22414427,40.521133,36.09803,101.8376,340.41296,0.21485947,85.35837,0.19091955,495133.94,0.3592005,4.2194624,0.32820418,0.058541443,0.43469208,107.50697,61.345127,0.7464683,0.03516383,0.22853503,0.17350419,0.2621111,0.15352002,0.11348577,0.055088677,2.6445873,9.530725,0.13749507,1.4409797,0.0003513185,0.0021304358,-0.0003615481,0.0010840511,-0.0003643653,0.0007818751,5.2368636e-05,0.0007413066,-0.026114939,0.24131379,3.82174,0.98823804,0.16725254,0.06406636,0.2333984,0.32500815,0.41184893,0.560465,0.7157686,0.76698965,0.7873585,0.7927695,0.8006746,0.9167214,0.92237717,1.05615,1.2628634,1.286338,1.3738201,1.4248052,1.3037891,1.3810322,1.5000215,1.4117851,1.2659233,1.4460183,1.2616255,0.9916282,0.86338866,0.6316201,3.408012,1.5183796,248.61111,413.8889,727.7778,1927.4305,1.5873513,875.36127,4.2503505,2521968.5,4.766674,33.44663,-1.3971151,0.7139861,2.9172401
0.3670827,0.073970474,0.052211102,0.024089605,0.14725599,0.028180309,0.014856455,0.005138817,0.09969259,0.119680785,0.14718989,0.13925637,0.12089239,0.16512948,0.11188602,0.15963112,0.18818821,0.26705,0.21741048,0.14841695,0.14938948,0.18538927,0.20355642,0.3184024,0.27758238,0.18886437,0.2780621,0.158647,0.18583345,0.1740698,0.16964352,0.14713258,0.06538149,0.07884496,1.3618926,0.8939321,143.26491,281.26022,858.76025,1316.061,0.5932572,502.61182,0.7575583,1843368.4,1.4594439,22.272203,1.1896024,0.34078333,1.2445595,0.03030178,0.035326257,0.034184895,0.049778793,0.034970123,0.05936838,0.041560076,0.05382517,0.058896773,0.08453365,0.07375079,0.06665773,0.057443704,0.07222422,0.086055845,0.09465605,0.07446916,0.061450846,0.09470712,0.050868534,0.056953322,0.04897488,0.062184934,0.043913297,0.027021643,0.01920286,0.5999951,0.30430496,36.186924,75.80958,252.66837,391.96124,0.17689142,136.54706,0.24842452,587226.8,0.5443585,8.342642,0.41317877,0.09093721,0.54029137,156.64125,136.64507,0.73047453,0.029657288,0.0692151,0.07547881,0.098654725,0.10024814,0.12569565,0.07932278,-11.73673,24.370142,0.26637846,2.1808145,8.832159e-05,0.0006038891,-3.5939527e-05,0.0013256583,-0.00074301043,0.00087508804,0.000114390794,0.0012891662,-0.028877946,0.3558846,4.1569242,0.9953622,0.16400085,0.08462963,0.14399931,0.30485743,0.46532565,0.59505343,0.60976934,0.7650216,0.7868472,0.88824016,0.9112597,1.0084394,0.97506666,1.1736832,1.2286707,1.4703821,1.4307194,1.3980023,1.4548918,1.4061806,1.4183229,1.4245745,1.4288902,1.2221437,1.0785491,0.93024296,0.75412464,0.6061605,3.3743455,2.15046,314.2361,555.2083,1485.0695,3264.9307,1.705776,1279.4788,4.6440654,3356965.2,3.4027157,22.132214,-1.343572,0.95721555,3.2590415
0.3139637,0.06030859,0.020415181,0.015462982,0.121830754,0.029495846,0.00861646,0.0035484936,0.06863722,0.11715425,0.094127335,0.13653183,0.09294712,0.13001345,0.13289684,0.2672529,0.16387779,0.23170093,0.13558617,0.23571934,0.23457806,0.19745274,0.1277525,0.10989266,0.23812363,0.15150851,0.19154991,0.3816933,0.27047914,0.31814155,0.22994116,0.13963315,0.16098768,0.14765108,1.5402756,1.0077289,162.36275,252.08282,582.42365,686.45636,0.49634337,296.00595,0.43704274,1475207.1,0.84305054,7.3466606,0.69515604,0.21201108,0.9607469,0.020012952,0.030568073,0.03123145,0.03590473,0.031777054,0.045695156,0.040131878,0.0748212,0.036516562,0.07099911,0.051229533,0.073525496,0.059436552,0.07116655,0.059414625,0.038907494,0.07947769,0.05495443,0.060838792,0.13661505,0.09509888,0.1093904,0.07107658,0.05440473,0.05673498,0.054609463,0.64542264,0.35167798,26.562437,65.307785,177.86203,264.05765,0.16298449,83.21672,0.14627789,513756.28,0.25987136,2.4617174,0.189823,0.05448923,0.3650904,275.874,4.712132,0.77614504,0.049639437,0.013661029,0.026762698,0.01148282,0.018517321,0.14486067,0.041734807,-11.814149,36.051395,0.027506946,0.11697753,7.244966e-05,0.00046201496,4.614141e-06,0.00016418486,7.724732e-06,0.00011312212,0.00017740272,0.001119807,-0.040934518,0.0844741,4.4040117,0.9839381,0.17137015,0.077407405,0.1474965,0.3159788,0.5035248,0.6557155,0.66815674,0.6884094,0.8472605,1.0273721,1.0059073,1.0165329,1.0666158,1.0656891,1.1781696,1.1588076,1.2546865,1.3000904,1.3554609,1.3038687,1.4384294,1.4274439,1.2809182,1.2762114,1.1309063,1.0044752,0.8154633,0.6487988,4.009451,3.4404085,440.625,685.4167,1525.6945,2869.7917,1.6939608,1262.5271,4.554832,2761725.2,3.4503725,20.809362,-1.3283063,0.97048557,4.613635
0.41500324,0.1120251,0.017068379,0.020738173,0.08766771,0.02302002,0.0053107915,0.004641965,0.051778752,0.08796093,0.07853954,0.14604771,0.21758997,0.15511028,0.09121622,0.10911063,0.20400771,0.29691908,0.41635442,0.2509071,0.11194919,0.18875206,0.15124643,0.42943513,0.32241154,0.26713446,0.26919636,0.43046054,0.12247832,0.19213018,0.1439529,0.09538062,0.1059415,0.117877476,2.591928,1.8784498,263.40573,402.56714,793.4916,1107.1998,0.41131833,506.12033,0.6091197,1668622.9,1.2273139,14.823779,0.5734497,0.33461803,0.8571855,0.031115985,0.04056617,0.021369437,0.03126126,0.043554097,0.04610663,0.03118185,0.04688628,0.06328244,0.06550252,0.083707824,0.06619405,0.043042567,0.07189075,0.0459169,0.09223352,0.058749177,0.0640991,0.081014745,0.081475966,0.041835807,0.057353474,0.04448118,0.03426405,0.03797669,0.04188766,0.51844114,0.33740863,69.54123,93.12754,183.4436,355.2993,0.15238191,136.24324,0.21997105,616801.9,0.37221932,4.750861,0.21931064,0.092899896,0.28283313,184.16164,75.245926,0.733864,0.032835558,0.13387832,0.27643272,0.077236876,0.11837499,0.16905244,0.08288436,-10.474188,28.36173,0.102991015,0.46204507,-1.9766198e-05,0.0009587928,-0.0008864568,0.0042832512,-0.00017108514,0.001578954,-2.4098195e-05,0.0015451328,0.59869796,1.6879842,4.1820307,1.025313,0.15471973,0.07722222,0.10968701,0.23741315,0.4026266,0.5310173,0.6866131,0.7525186,0.72390175,0.9214367,1.1566292,1.1171706,1.2862912,1.2534513,1.235683,1.2840486,1.3062557,1.6715299,1.7033306,1.4760412,1.5078111,1.6083802,1.3474203,1.2304727,1.0162921,0.8012133,0.6971099,0.59379447,3.5064456,3.2477794,498.2639,847.2222,1474.3055,2583.3333,1.6381955,1278.679,4.823533,2485911.8,3.8663256,25.959873,-1.07984,0.9861281,3.3439722
0.3506834,0.096197166,0.02209381,0.019918,0.105436794,0.027022189,0.006527388,0.0055506276,0.049617562,0.07484059,0.1079894,0.08539583,0.13364069,0.09090727,0.12653174,0.09698107,0.08301353,0.11682009,0.098867275,0.44491026,0.5852247,0.5576642,0.41895851,0.16891116,0.2182784,0.2050403,0.15721442,0.13047647,0.18061703,0.18171036,0.22992313,0.116691716,0.09106828,0.1716315,1.0573251,0.9256884,139.95734,264.476,444.90872,876.9644,0.4697361,320.8865,0.52163357,1717535.1,0.80515045,9.3529005,0.35936457,0.22499645,0.7408916,0.0136322575,0.025317602,0.03989024,0.025728988,0.03257958,0.031945463,0.049063087,0.03230692,0.025098074,0.036232207,0.027457183,0.09910076,0.11781782,0.116154425,0.087310374,0.062842935,0.06149061,0.05000464,0.06794921,0.06793719,0.08336912,0.080151185,0.08988153,0.047897,0.03344647,0.05743424,0.35266608,0.247335,43.98848,84.49119,140.16148,370.5048,0.16986646,113.50214,0.18205228,591323.25,0.30773753,3.764841,0.15665904,0.07877017,0.29125133,140.22543,66.18743,0.7446813,0.035734802,0.23616947,0.3277817,0.08942065,0.106571086,0.16207178,0.086998396,-7.624568,24.376276,0.5780549,2.4273617,0.00018614098,0.0004641071,0.00059837085,0.0017830065,9.198152e-05,0.0015158196,5.9044385e-05,0.0011208087,-0.11291272,0.7433996,4.023723,1.0177492,0.15009102,0.07123457,0.09836158,0.26646775,0.4322654,0.5893717,0.73252416,0.81650233,0.8912675,0.8942499,0.85554904,0.8349537,0.95245874,1.4324373,1.5787171,1.5802206,1.5097152,1.4447833,1.3777412,1.3848797,1.2313832,1.430405,1.3423358,1.2508371,1.1466495,0.97652394,0.79230416,0.61857235,2.9094687,2.3803198,344.44446,620.8333,1306.25,2525.0,1.5133858,1111.2362,4.7014856,2430735.2,3.8403726,25.20774,-1.051054,0.87410927,2.8779624
0.4822591,0.14540909,0.059361693,0.044599734,0.15853748,0.041984268,0.017910447,0.0076533444,0.051359978,0.098743856,0.16700897,0.076574996,0.1045994,0.10571776,0.17085809,0.1644782,0.1727252,0.24784349,0.2423786,0.17629427,0.24556795,0.3623836,0.32075906,0.19769117,0.2231462,0.31074995,0.24975266,0.18220931,0.29968223,0.31117868,0.32187343,0.36597195,0.36617962,0.28185678,1.2549288,0.36610898,101.0157,954.5053,2235.8667,2920.7554,0.6048405,1133.773,0.93998855,4831077.5,1.6740835,14.844365,0.8998747,0.8005097,1.560594,0.012847415,0.032069627,0.061918776,0.02950912,0.03391625,0.035506535,0.061312757,0.054932717,0.062407814,0.09663987,0.094009094,0.06212612,0.07882003,0.094443895,0.09108349,0.07930174,0.07773321,0.09347618,0.04881996,0.045675553,0.06756598,0.08430448,0.0815133,0.069477245,0.07413728,0.058401473,0.5162472,0.13358122,30.173645,213.2306,524.86804,725.0733,0.16926435,249.40346,0.30627126,1081680.4,0.46246013,4.709258,0.28238773,0.17419441,0.49154,87.19075,20.66467,0.7518857,0.024038142,0.107426114,0.12812869,0.10592884,0.16053738,0.17718172,0.11333336,4.003286,10.010147,0.015764972,0.15758504,9.754649e-05,0.0005287994,5.5841436e-05,0.001063011,7.1001734e-05,0.0010636731,0.0003144063,0.0029462387,-0.019674476,0.08670048,3.1666157,0.9579756,0.14416833,0.09881173,0.10621965,0.28358665,0.52475905,0.54986465,0.6530221,0.72506446,0.81519645,0.90050435,0.8866163,0.9731609,0.9691017,1.0465112,1.2885904,1.2931908,1.313226,1.2298827,1.3390807,1.4436712,1.3881204,1.3545494,1.2617254,1.1619868,1.0703834,0.9287118,0.7589688,0.64167047,2.2252798,0.6680617,222.22223,522.9167,1420.1389,3333.6807,1.2871158,1281.0941,4.3449526,4940391.0,3.8496206,24.537113,-1.0574499,0.9825317,2.0200012
0.5265835,0.09079386,0.046588745,0.015511169,0.09146813,0.014403712,0.009401993,0.0041399216,0.049756806,0.070882425,0.0724398,0.08627805,0.08766056,0.17787197,0.34564322,0.14487581,0.18127476,0.13830595,0.11814746,0.24643122,0.32665873,0.23988008,0.28235736,0.24094108,0.29403296,0.33233997,0.19780974,0.19814202,0.16036838,0.13100329,0.13704081,0.20061164,0.20032705,0.1499309,1.6592559,1.398227,182.26576,311.86523,690.235,1157.5692,0.3928503,376.57968,0.67650664,1575580.0,1.2562747,16.771357,0.9073086,0.2678863,1.728727,0.010604035,0.0125991395,0.020996856,0.025826227,0.026358984,0.04856057,0.07047513,0.048997566,0.039531276,0.038753692,0.04421343,0.060675252,0.08011869,0.062156096,0.04723139,0.076745644,0.08597202,0.087832384,0.08452497,0.085976556,0.081043795,0.084010355,0.05855323,0.07907183,0.081173785,0.059952382,0.5090314,0.31926176,38.854683,169.93488,295.1169,414.54636,0.14387277,160.14493,0.22345948,463666.2,0.48948967,6.460257,0.23111886,0.106795065,0.4327698,242.66295,99.75018,0.7464925,0.056557167,0.027523896,0.028605402,0.014976758,0.011314691,0.1924338,0.07064105,-33.20582,43.705753,-0.0076094703,0.86149913,-4.3501408e-05,0.00078635203,-6.106217e-05,0.00022087028,2.1579834e-05,6.450544e-05,0.00021599291,0.00064761576,-0.06581163,0.71914256,4.0151157,0.9657053,0.1733297,0.07147376,0.09703911,0.20774354,0.42161408,0.5908285,0.6742404,0.8246955,1.1192107,1.0068561,1.0195302,0.9117882,0.95287573,1.1172167,1.3221612,1.2392365,1.2521182,1.311205,1.3491821,1.3561629,1.3676419,1.3874313,1.2676646,1.1173973,1.0584542,0.8733344,0.6891904,0.5735178,3.5829918,2.6794927,365.625,586.4583,1044.4445,1983.3334,1.6063923,985.1334,4.2823043,2189652.0,4.930997,37.781063,-1.4731206,0.8088108,3.5695734
